id,tanggal,bulan,periode,aktivitas,jenis_pekerjaan,jenis_pupuk,lokasi_blok,tt,status,estate,divisi,inti_plasma,hasil,sat,jumlah_tk,ket
1607,2024-04-05,2024-04-01,2024-04-01,Aplikasi Pupuk Rock Phospate,Sedadung-Aplikasi Pupuk Rock Phospate_TM,Rock Phospate,D32,2009,TM,Sedadung,4,Inti,967.0,Kg,5.0,
1608,2024-04-05,2024-04-01,2024-04-01,Aplikasi Pupuk Borate,Sedadung-Aplikasi Pupuk Borate_TM,Borate,C09,2020,TM,Sedadung,2,Inti,42.0,Kg,2.0,
1609,2024-04-05,2024-04-01,2024-04-01,Aplikasi Pupuk Borate,Sedadung-Aplikasi Pupuk Borate_TBM,Borate,C09,2022,TBM,Sedadung,2,Inti,11.0,Kg,1.0,
1610,2024-04-05,2024-04-01,2024-04-01,Aplikasi Pupuk Borate,Sedadung-Aplikasi Pupuk Borate_TBM,Borate,C15,2022,TBM,Sedadung,2,Inti,7.5,Kg,1.0,
1611,2024-04-05,2024-04-01,2024-04-01,Aplikasi Pupuk Borate,Sedadung-Aplikasi Pupuk Borate_TM,Borate,C20,2020,TM,Sedadung,2,Inti,18.0,Kg,1.0,
1612,2024-04-06,2024-04-01,2024-04-01,Aplikasi Pupuk Rock Phospate,Sedadung-Aplikasi Pupuk Rock Phospate_TM,Rock Phospate,D29,2010,TM,Sedadung,4,Inti,1400.0,Kg,15.0,
1613,2024-04-06,2024-04-01,2024-04-01,Aplikasi Pupuk Rock Phospate,Sedadung-Aplikasi Pupuk Rock Phospate_TM,Rock Phospate,E32,2010,TM,Sedadung,5,Inti,1050.0,Kg,9.0,
1614,2024-04-08,2024-04-01,2024-04-01,Aplikasi Pupuk NPK 13,Melamor-Aplikasi Pupuk NPK 13_TM,NPK 13,A05,2010,TM,Melamor,1,Plasma,1574.0,Kg,12.0,
1615,2024-04-08,2024-04-01,2024-04-01,Aplikasi Pupuk NPK 13,Melamor-Aplikasi Pupuk NPK 13_TM,NPK 13,A05,2020,TM,Melamor,1,Plasma,848.0,Kg,6.0,
1616,2024-04-08,2024-04-01,2024-04-01,Aplikasi Pupuk Rock Phospate,Sedadung-Aplikasi Pupuk Rock Phospate_TM,Rock Phospate,E25,2009,TM,Sedadung,6,Inti,2000.0,Kg,5.0,
1617,2024-04-08,2024-04-01,2024-04-01,Aplikasi Pupuk Rock Phospate,Sedadung-Aplikasi Pupuk Rock Phospate_TM,Rock Phospate,E25,2020,TM,Sedadung,6,Inti,100.0,Kg,2.0,
1618,2024-04-08,2024-04-01,2024-04-01,Aplikasi Pupuk Rock Phospate,Sedadung-Aplikasi Pupuk Rock Phospate_TM,Rock Phospate,E26,2009,TM,Sedadung,6,Inti,1700.0,Kg,4.0,
1619,2024-04-08,2024-04-01,2024-04-01,Aplikasi Pupuk Rock Phospate,Sedadung-Aplikasi Pupuk Rock Phospate_TM,Rock Phospate,E26,2020,TM,Sedadung,6,Inti,50.0,Kg,1.0,
1620,2024-04-08,2024-04-01,2024-04-01,Aplikasi Pupuk Rock Phospate,Tugang-Aplikasi Pupuk Rock Phospate_TM,Rock Phospate,G17,2011,TM,Tugang,4,Plasma,1395.0,Kg,10.0,
1621,2024-04-08,2024-04-01,2024-04-01,Aplikasi Pupuk Rock Phospate,Tugang-Aplikasi Pupuk Rock Phospate_TM,Rock Phospate,G17,2020,TM,Tugang,4,Plasma,357.0,Kg,2.0,
1622,2024-04-09,2024-04-01,2024-04-01,Aplikasi Pupuk Rock Phospate,Tugang-Aplikasi Pupuk Rock Phospate_TM,Rock Phospate,G16,2009,TM,Tugang,4,Inti,2589.0,Kg,13.0,
1623,2024-04-09,2024-04-01,2024-04-01,Aplikasi Pupuk Rock Phospate,Tugang-Aplikasi Pupuk Rock Phospate_TM,Rock Phospate,G16,2020,TM,Tugang,4,Inti,150.0,Kg,1.0,
1624,2024-04-09,2024-04-01,2024-04-01,Aplikasi Pupuk Rock Phospate,Melamor-Aplikasi Pupuk Rock Phospate_TBM,Rock Phospate,B02,2022,TBM,Melamor,4,Plasma,500.0,Kg,4.0,
1625,2024-04-09,2024-04-01,2024-04-01,Aplikasi Pupuk Rock Phospate,Melamor-Aplikasi Pupuk Rock Phospate_TM,Rock Phospate,B04,2009,TM,Melamor,4,Inti,542.0,Kg,4.0,
1626,2024-04-09,2024-04-01,2024-04-01,Aplikasi Pupuk Rock Phospate,Melamor-Aplikasi Pupuk Rock Phospate_TM,Rock Phospate,B06,2008,TM,Melamor,4,Inti,1500.0,Kg,7.0,
1627,2024-04-09,2024-04-01,2024-04-01,Aplikasi Pupuk Rock Phospate,Sedadung-Aplikasi Pupuk Rock Phospate_TM,Rock Phospate,E26,2009,TM,Sedadung,6,Inti,300.0,Kg,3.0,
1628,2024-04-09,2024-04-01,2024-04-01,Aplikasi Pupuk Rock Phospate,Sedadung-Aplikasi Pupuk Rock Phospate_TM,Rock Phospate,E26,2020,TM,Sedadung,6,Inti,200.0,Kg,2.0,
1629,2024-04-09,2024-04-01,2024-04-01,Aplikasi Pupuk Rock Phospate,Sedadung-Aplikasi Pupuk Rock Phospate_TM,Rock Phospate,E31,2009,TM,Sedadung,6,Inti,2100.0,Kg,4.0,
1630,2024-04-12,2024-04-01,2024-04-01,Aplikasi Pupuk Rock Phospate,Melamor-Aplikasi Pupuk Rock Phospate_TBM,Rock Phospate,A02,2022,TBM,Melamor,2,Inti,2906.0,Kg,18.5,
1631,2024-04-12,2024-04-01,2024-04-01,Aplikasi Pupuk Rock Phospate,Melamor-Aplikasi Pupuk Rock Phospate_TM,Rock Phospate,A02,2020,TM,Melamor,2,Inti,136.0,Kg,0.5,
1632,2024-04-12,2024-04-01,2024-04-01,Aplikasi Pupuk Rock Phospate,Melamor-Aplikasi Pupuk Rock Phospate_TM,Rock Phospate,A04,2020,TM,Melamor,2,Inti,1234.0,Kg,4.5,
1633,2024-04-12,2024-04-01,2024-04-01,Aplikasi Pupuk Rock Phospate,Melamor-Aplikasi Pupuk Rock Phospate_TM,Rock Phospate,A04,2020,TM,Melamor,2,Inti,551.0,Kg,4.5,
1634,2024-04-09,2024-04-01,2024-04-01,Aplikasi Pupuk NPK 13,Melamor-Aplikasi Pupuk NPK 13_TM,NPK 13,A17,2011,TM,Melamor,1,Plasma,2520.0,Kg,18.0,
1635,2024-04-12,2024-04-01,2024-04-01,Aplikasi Pupuk NPK 13,Melamor-Aplikasi Pupuk NPK 13_TM,NPK 13,A17,2011,TM,Melamor,1,Plasma,2520.0,Kg,17.0,
1636,2024-04-12,2024-04-01,2024-04-01,Aplikasi Pupuk Rock Phospate,Melamor-Aplikasi Pupuk Rock Phospate_TM,Rock Phospate,B06,2008,TM,Melamor,4,Inti,2277.0,Kg,15.0,
1637,2024-04-12,2024-04-01,2024-04-01,Aplikasi Pupuk Rock Phospate,Sedadung-Aplikasi Pupuk Rock Phospate_TM,Rock Phospate,D22,2009,TM,Sedadung,4,Inti,2000.0,Kg,11.0,
1638,2024-04-12,2024-04-01,2024-04-01,Aplikasi Pupuk Rock Phospate,Tugang-Aplikasi Pupuk Rock Phospate_TM,Rock Phospate,G13,2010,TM,Tugang,4,Inti,2426.0,Kg,8.0,
1639,2024-04-12,2024-04-01,2024-04-01,Aplikasi Pupuk NPK 13,Tugang-Aplikasi Pupuk NPK 13_TM,NPK 13,F37,2009,TM,Tugang,2,Inti,1500.0,Kg,13.0,
1640,2024-04-15,2024-04-01,2024-04-01,Aplikasi Pupuk NPK 13,Tugang-Aplikasi Pupuk NPK 13_TM,NPK 13,F33,2009,TM,Tugang,2,Plasma,1000.0,Kg,8.0,
1641,2024-04-15,2024-04-01,2024-04-01,Aplikasi Pupuk Rock Phospate,Tugang-Aplikasi Pupuk Rock Phospate_TM,Rock Phospate,G12,2020,TM,Tugang,3,Inti,316.0,Kg,12.0,
1642,2024-04-15,2024-04-01,2024-04-01,Aplikasi Pupuk Rock Phospate,Tugang-Aplikasi Pupuk Rock Phospate_TM,Rock Phospate,G09,2020,TM,Tugang,3,Inti,194.0,Kg,3.0,
1643,2024-04-15,2024-04-01,2024-04-01,Aplikasi Pupuk Rock Phospate,Tugang-Aplikasi Pupuk Rock Phospate_TM,Rock Phospate,G12,2010,TM,Tugang,3,Inti,3001.0,Kg,12.0,
1644,2024-04-15,2024-04-01,2024-04-01,Aplikasi Pupuk Rock Phospate,Tugang-Aplikasi Pupuk Rock Phospate_TM,Rock Phospate,H07,2020,TM,Tugang,5,Inti,50.0,Kg,11.0,
1645,2024-04-15,2024-04-01,2024-04-01,Aplikasi Pupuk Rock Phospate,Tugang-Aplikasi Pupuk Rock Phospate_TM,Rock Phospate,H07,2009,TM,Tugang,5,Inti,2750.0,Kg,11.0,
1646,2024-04-15,2024-04-01,2024-04-01,Aplikasi Pupuk Rock Phospate,Tugang-Aplikasi Pupuk Rock Phospate_TM,Rock Phospate,F10,2009,TM,Tugang,1,Plasma,2850.0,Kg,20.0,
1647,2024-04-13,2024-04-01,2024-04-01,Aplikasi Pupuk Rock Phospate,Melamor-Aplikasi Pupuk Rock Phospate_TM,Rock Phospate,B13,2009,TM,Melamor,4,Inti,2500.0,Kg,14.0,
1648,2024-04-15,2024-04-01,2024-04-01,Aplikasi Pupuk Rock Phospate,Melamor-Aplikasi Pupuk Rock Phospate_TM,Rock Phospate,B13,2009,TM,Melamor,4,Inti,2087.0,Kg,16.0,
1649,2024-04-15,2024-04-01,2024-04-01,Aplikasi Pupuk Rock Phospate,Sedadung-Aplikasi Pupuk Rock Phospate_TM,Rock Phospate,D22,2009,TM,Sedadung,4,Inti,1350.0,Kg,10.0,
1650,2024-04-15,2024-04-01,2024-04-01,Aplikasi Pupuk Rock Phospate,Sedadung-Aplikasi Pupuk Rock Phospate_TM,Rock Phospate,D01,2011,TM,Sedadung,4,Plasma,500.0,Kg,6.0,
1651,2024-04-15,2024-04-01,2024-04-01,Aplikasi Pupuk Rock Phospate,Sedadung-Aplikasi Pupuk Rock Phospate_TM,Rock Phospate,E01,2008,TM,Sedadung,5,Inti,1300.0,Kg,8.0,
1652,2024-04-15,2024-04-01,2024-04-01,Aplikasi Pupuk Rock Phospate,Sedadung-Aplikasi Pupuk Rock Phospate_TM,Rock Phospate,E33,2010,TM,Sedadung,5,Inti,2000.0,Kg,14.0,
1653,2024-04-09,2024-04-01,2024-04-01,Aplikasi Pupuk NPK 12,Mulau-Aplikasi Pupuk NPK 12_TM,NPK 12,H45,2020,TM,Mulau,1,Plasma,387.0,Kg,14.0,
1654,2024-04-09,2024-04-01,2024-04-01,Aplikasi Pupuk NPK 12,Mulau-Aplikasi Pupuk NPK 12_TM,NPK 12,H44,2020,TM,Mulau,1,Plasma,51.0,Kg,14.0,
1655,2024-04-12,2024-04-01,2024-04-01,Aplikasi Pupuk NPK 12,Mulau-Aplikasi Pupuk NPK 12_TM,NPK 12,H40,2020,TM,Mulau,1,Plasma,451.0,Kg,11.0,
1656,2024-04-13,2024-04-01,2024-04-01,Aplikasi Pupuk NPK 12,Mulau-Aplikasi Pupuk NPK 12_TM,NPK 12,H42,2020,TM,Mulau,1,Plasma,450.0,Kg,9.0,
1657,2024-04-08,2024-04-01,2024-04-01,Aplikasi Pupuk Borate,Mulau-Aplikasi Pupuk Borate_TM,Borate,J20,2011,TM,Mulau,5,Inti,161.4,Kg,14.0,
1658,2024-04-08,2024-04-01,2024-04-01,Aplikasi Pupuk Borate,Mulau-Aplikasi Pupuk Borate_TM,Borate,J20,2020,TM,Mulau,5,Inti,6.0,Kg,1.0,
1659,2024-04-08,2024-04-01,2024-04-01,Aplikasi Pupuk Borate,Mulau-Aplikasi Pupuk Borate_TM,Borate,J21,2011,TM,Mulau,5,Inti,118.7,Kg,11.0,
1660,2024-04-08,2024-04-01,2024-04-01,Aplikasi Pupuk Borate,Mulau-Aplikasi Pupuk Borate_TM,Borate,J21,2020,TM,Mulau,5,Inti,5475.0,Kg,1.0,
1661,2024-04-09,2024-04-01,2024-04-01,Aplikasi Pupuk Borate,Mulau-Aplikasi Pupuk Borate_TM,Borate,J22,2011,TM,Mulau,5,Inti,264.8,Kg,13.0,
1662,2024-04-09,2024-04-01,2024-04-01,Aplikasi Pupuk Borate,Mulau-Aplikasi Pupuk Borate_TM,Borate,J22,2020,TM,Mulau,5,Inti,5.3,Kg,1.0,
1663,2024-04-09,2024-04-01,2024-04-01,Aplikasi Pupuk Borate,Mulau-Aplikasi Pupuk Borate_TBM,Borate,J42,2021,TBM,Mulau,5,Plasma,66.3,Kg,4.0,
1664,2024-04-09,2024-04-01,2024-04-01,Aplikasi Pupuk Borate,Mulau-Aplikasi Pupuk Borate_TBM,Borate,J42,2022,TBM,Mulau,5,Plasma,26.3,Kg,2.0,
1665,2024-04-09,2024-04-01,2024-04-01,Aplikasi Pupuk Borate,Mulau-Aplikasi Pupuk Borate_TBM,Borate,J42,2023,TBM,Mulau,5,Plasma,0.325,Kg,1.0,
1666,2024-04-09,2024-04-01,2024-04-01,Aplikasi Pupuk Borate,Mulau-Aplikasi Pupuk Borate_TM,Borate,J31,2011,TM,Mulau,5,Plasma,186.3,Kg,4.0,
1667,2024-04-09,2024-04-01,2024-04-01,Aplikasi Pupuk Borate,Mulau-Aplikasi Pupuk Borate_TM,Borate,J31,2020,TM,Mulau,5,Plasma,14.0,Kg,1.0,
1668,2024-04-09,2024-04-01,2024-04-01,Aplikasi Pupuk Borate,Mulau-Aplikasi Pupuk Borate_TBM,Borate,J31,2021,TBM,Mulau,5,Plasma,85.35,Kg,3.0,
1669,2024-04-09,2024-04-01,2024-04-01,Aplikasi Pupuk Borate,Mulau-Aplikasi Pupuk Borate_TBM,Borate,J31,2022,TBM,Mulau,5,Plasma,0.95,Kg,1.0,
1670,2024-04-09,2024-04-01,2024-04-01,Aplikasi Pupuk Borate,Mulau-Aplikasi Pupuk Borate_TM,Borate,J30,2011,TM,Mulau,5,Plasma,104.3,Kg,2.0,
1671,2024-04-09,2024-04-01,2024-04-01,Aplikasi Pupuk Borate,Mulau-Aplikasi Pupuk Borate_TM,Borate,J30,2020,TM,Mulau,5,Plasma,30.0,Kg,1.0,
1672,2024-04-09,2024-04-01,2024-04-01,Aplikasi Pupuk Borate,Mulau-Aplikasi Pupuk Borate_TBM,Borate,J30,2021,TBM,Mulau,5,Plasma,218175.0,Kg,5.0,
1673,2024-04-09,2024-04-01,2024-04-01,Aplikasi Pupuk Borate,Mulau-Aplikasi Pupuk Borate_TBM,Borate,J30,2022,TBM,Mulau,5,Plasma,8.7,Kg,1.0,
1674,2024-04-09,2024-04-01,2024-04-01,Aplikasi Pupuk Borate,Mulau-Aplikasi Pupuk Borate_TBM,Borate,J43,2021,TBM,Mulau,5,Plasma,11.4,Kg,1.0,
1675,2024-04-09,2024-04-01,2024-04-01,Aplikasi Pupuk Borate,Mulau-Aplikasi Pupuk Borate_TBM,Borate,J43,2022,TBM,Mulau,5,Plasma,39.95,Kg,5.0,
1676,2024-04-09,2024-04-01,2024-04-01,Aplikasi Pupuk Borate,Mulau-Aplikasi Pupuk Borate_TBM,Borate,J43,2023,TBM,Mulau,5,Plasma,1125.0,Kg,2.0,
1677,2024-04-08,2024-04-01,2024-04-01,Aplikasi Pupuk Borate,Mulau-Aplikasi Pupuk Borate_TM,Borate,J16,2011,TM,Mulau,5,Inti,377.7,Kg,6.0,
1678,2024-04-08,2024-04-01,2024-04-01,Aplikasi Pupuk Borate,Mulau-Aplikasi Pupuk Borate_TM,Borate,J16,2020,TM,Mulau,5,Inti,18.0,Kg,1.0,
1679,2024-04-08,2024-04-01,2024-04-01,Aplikasi Pupuk Borate,Mulau-Aplikasi Pupuk Borate_TBM,Borate,J39,2021,TBM,Mulau,5,Plasma,2.1,Kg,1.0,
1680,2024-04-08,2024-04-01,2024-04-01,Aplikasi Pupuk Borate,Mulau-Aplikasi Pupuk Borate_TBM,Borate,J39,2022,TBM,Mulau,5,Plasma,16.95,Kg,5.0,
1681,2024-04-08,2024-04-01,2024-04-01,Aplikasi Pupuk Borate,Mulau-Aplikasi Pupuk Borate_TBM,Borate,J40,2022,TBM,Mulau,5,Plasma,21.55,Kg,4.0,
1682,2024-04-08,2024-04-01,2024-04-01,Aplikasi Pupuk Borate,Mulau-Aplikasi Pupuk Borate_TBM,Borate,J40,2023,TBM,Mulau,5,Plasma,4.05,Kg,5.0,
1683,2024-04-08,2024-04-01,2024-04-01,Aplikasi Pupuk Borate,Mulau-Aplikasi Pupuk Borate_TBM,Borate,J41,2021,TBM,Mulau,5,Plasma,34125.0,Kg,4.0,
1684,2024-04-08,2024-04-01,2024-04-01,Aplikasi Pupuk Borate,Mulau-Aplikasi Pupuk Borate_TBM,Borate,J41,2022,TBM,Mulau,5,Plasma,11.7,Kg,5.0,
1685,2024-04-12,2024-04-01,2024-04-01,Aplikasi Pupuk Borate,Mulau-Aplikasi Pupuk Borate_TBM,Borate,J44,2022,TBM,Mulau,5,Plasma,52.35,Kg,6.0,
1686,2024-04-12,2024-04-01,2024-04-01,Aplikasi Pupuk Borate,Mulau-Aplikasi Pupuk Borate_TBM,Borate,J44,2023,TBM,Mulau,5,Plasma,1.7,Kg,1.0,
1687,2024-04-12,2024-04-01,2024-04-01,Aplikasi Pupuk Borate,Mulau-Aplikasi Pupuk Borate_TBM,Borate,J45,2022,TBM,Mulau,5,Plasma,33.0,Kg,3.0,
1688,2024-04-12,2024-04-01,2024-04-01,Aplikasi Pupuk Borate,Mulau-Aplikasi Pupuk Borate_TBM,Borate,J45,2023,TBM,Mulau,5,Plasma,0.75,Kg,1.0,
1689,2024-04-13,2024-04-01,2024-04-01,Aplikasi Pupuk Borate,Mulau-Aplikasi Pupuk Borate_TBM,Borate,J46,2022,TBM,Mulau,5,Plasma,69.7,Kg,5.0,
1690,2024-04-13,2024-04-01,2024-04-01,Aplikasi Pupuk Borate,Mulau-Aplikasi Pupuk Borate_TBM,Borate,J46,2023,TBM,Mulau,5,Plasma,14.35,Kg,2.0,
1691,2024-04-13,2024-04-01,2024-04-01,Aplikasi Pupuk Borate,Mulau-Aplikasi Pupuk Borate_TBM,Borate,J47,2022,TBM,Mulau,5,Plasma,55.55,Kg,5.0,
1692,2024-04-13,2024-04-01,2024-04-01,Aplikasi Pupuk Borate,Mulau-Aplikasi Pupuk Borate_TBM,Borate,J47,2023,TBM,Mulau,5,Plasma,7.15,Kg,2.0,
1693,2024-04-15,2024-04-01,2024-04-01,Aplikasi Pupuk Borate,Mulau-Aplikasi Pupuk Borate_TBM,Borate,J37,2021,TBM,Mulau,5,Plasma,42375.0,Kg,2.0,
1694,2024-04-15,2024-04-01,2024-04-01,Aplikasi Pupuk Borate,Mulau-Aplikasi Pupuk Borate_TBM,Borate,J37,2022,TBM,Mulau,5,Plasma,104.15,Kg,6.0,
1695,2024-04-15,2024-04-01,2024-04-01,Aplikasi Pupuk Borate,Mulau-Aplikasi Pupuk Borate_TBM,Borate,J37,2023,TBM,Mulau,5,Plasma,12.55,Kg,2.0,
1696,2024-04-15,2024-04-01,2024-04-01,Aplikasi Pupuk Borate,Mulau-Aplikasi Pupuk Borate_TM,Borate,J15,2011,TM,Mulau,5,Inti,201.1,Kg,5.0,
1697,2024-04-15,2024-04-01,2024-04-01,Aplikasi Pupuk Borate,Mulau-Aplikasi Pupuk Borate_TM,Borate,J15,2020,TM,Mulau,5,Inti,8.6,Kg,1.0,
1698,2024-04-16,2024-04-01,2024-04-01,Aplikasi Pupuk Borate,Sedadung-Aplikasi Pupuk Borate_TM,Borate,C01,2008,TM,Sedadung,1,Inti,323.2,Kg,8.0,
1699,2024-04-16,2024-04-01,2024-04-01,Aplikasi Pupuk Borate,Sedadung-Aplikasi Pupuk Borate_TM,Borate,C01,2020,TM,Sedadung,1,Inti,1.8,Kg,1.0,
1700,2024-04-16,2024-04-01,2024-04-01,Aplikasi Pupuk Rock Phospate,Sedadung-Aplikasi Pupuk Rock Phospate_TM,Rock Phospate,D33,2008,TM,Sedadung,3,Inti,2300.0,Kg,6.0,
1701,2024-04-16,2024-04-01,2024-04-01,Aplikasi Pupuk Rock Phospate,Sedadung-Aplikasi Pupuk Rock Phospate_TM,Rock Phospate,E33,2010,TM,Sedadung,5,Inti,1596.0,Kg,10.0,
1702,2024-04-16,2024-04-01,2024-04-01,Aplikasi Pupuk Rock Phospate,Sedadung-Aplikasi Pupuk Rock Phospate_TM,Rock Phospate,E01,2008,TM,Sedadung,5,Inti,1250.0,Kg,8.0,
1703,2024-04-16,2024-04-01,2024-04-01,Aplikasi Pupuk Rock Phospate,Sedadung-Aplikasi Pupuk Rock Phospate_TM,Rock Phospate,E15,2010,TM,Sedadung,5,Inti,404.0,Kg,2.0,
1704,2024-04-16,2024-04-01,2024-04-01,Aplikasi Pupuk Borate,Sedadung-Aplikasi Pupuk Borate_TM,Borate,C31,2009,TM,Sedadung,2,Inti,439.0,Kg,7.0,
1705,2024-04-16,2024-04-01,2024-04-01,Aplikasi Pupuk Borate,Sedadung-Aplikasi Pupuk Borate_TM,Borate,C19,2009,TM,Sedadung,2,Inti,131.0,Kg,4.0,
1706,2024-04-16,2024-04-01,2024-04-01,Aplikasi Pupuk Borate,Sedadung-Aplikasi Pupuk Borate_TBM,Borate,C29,2022,TBM,Sedadung,2,Inti,14.0,Kg,2.0,
1707,2024-04-16,2024-04-01,2024-04-01,Aplikasi Pupuk Borate,Sedadung-Aplikasi Pupuk Borate_TBM,Borate,C31,2021,TBM,Sedadung,2,Inti,18.22,Kg,2.0,
1708,2024-04-16,2024-04-01,2024-04-01,Aplikasi Pupuk Borate,Sedadung-Aplikasi Pupuk Borate_TBM,Borate,C33,2021,TBM,Sedadung,2,Inti,11.5,Kg,2.0,
1709,2024-04-16,2024-04-01,2024-04-01,Aplikasi Pupuk Borate,Sedadung-Aplikasi Pupuk Borate_TBM,Borate,C31,2023,TBM,Sedadung,2,Inti,2.5,Kg,1.0,
1710,2024-04-16,2024-04-01,2024-04-01,Aplikasi Pupuk Borate,Sedadung-Aplikasi Pupuk Borate_TBM,Borate,C29,2023,TBM,Sedadung,2,Inti,0.28,Kg,1.0,
1711,2024-04-16,2024-04-01,2024-04-01,Aplikasi Pupuk Borate,Sedadung-Aplikasi Pupuk Borate_TM,Borate,C31,2020,TM,Sedadung,2,Inti,38.5,Kg,2.0,
1712,2024-04-16,2024-04-01,2024-04-01,Aplikasi Pupuk Borate,Sedadung-Aplikasi Pupuk Borate_TBM,Borate,C31,2022,TBM,Sedadung,2,Inti,20.0,Kg,2.0,
1713,2024-04-16,2024-04-01,2024-04-01,Aplikasi Pupuk Rock Phospate,Tugang-Aplikasi Pupuk Rock Phospate_TM,Rock Phospate,G11,2009,TM,Tugang,3,Inti,1259.0,Kg,7.0,
1714,2024-04-16,2024-04-01,2024-04-01,Aplikasi Pupuk Rock Phospate,Tugang-Aplikasi Pupuk Rock Phospate_TM,Rock Phospate,G11,2020,TM,Tugang,3,Inti,193.0,Kg,7.0,
1715,2024-04-16,2024-04-01,2024-04-01,Aplikasi Pupuk Rock Phospate,Tugang-Aplikasi Pupuk Rock Phospate_TM,Rock Phospate,G10,2020,TM,Tugang,3,Inti,109.0,Kg,2.0,
1716,2024-04-16,2024-04-01,2024-04-01,Aplikasi Pupuk Rock Phospate,Tugang-Aplikasi Pupuk Rock Phospate_TM,Rock Phospate,F32,2020,TM,Tugang,2,Inti,1229.0,Kg,5.0,
1717,2024-04-16,2024-04-01,2024-04-01,Aplikasi Pupuk Rock Phospate,Tugang-Aplikasi Pupuk Rock Phospate_TM,Rock Phospate,F23,2020,TM,Tugang,2,Plasma,230.0,Kg,1.0,
1718,2024-04-16,2024-04-01,2024-04-01,Aplikasi Pupuk Rock Phospate,Tugang-Aplikasi Pupuk Rock Phospate_TM,Rock Phospate,F33,2020,TM,Tugang,2,Plasma,483.0,Kg,2.0,
1719,2024-04-16,2024-04-01,2024-04-01,Aplikasi Pupuk Rock Phospate,Tugang-Aplikasi Pupuk Rock Phospate_TM,Rock Phospate,F31,2020,TM,Tugang,2,Inti,1483.0,Kg,7.0,
1720,2024-04-16,2024-04-01,2024-04-01,Aplikasi Pupuk Rock Phospate,Tugang-Aplikasi Pupuk Rock Phospate_TM,Rock Phospate,H09,2009,TM,Tugang,5,Plasma,2950.0,Kg,11.0,
1721,2024-04-16,2024-04-01,2024-04-01,Aplikasi Pupuk Rock Phospate,Tugang-Aplikasi Pupuk Rock Phospate_TM,Rock Phospate,H09,2020,TM,Tugang,5,Plasma,150.0,Kg,11.0,
1722,2024-04-16,2024-04-01,2024-04-01,Aplikasi Pupuk Rock Phospate,Tugang-Aplikasi Pupuk Rock Phospate_TM,Rock Phospate,G15,2010,TM,Tugang,4,Inti,2000.0,Kg,10.0,
1723,2024-04-16,2024-04-01,2024-04-01,Aplikasi Pupuk Rock Phospate,Tugang-Aplikasi Pupuk Rock Phospate_TM,Rock Phospate,F06,2008,TM,Tugang,1,Inti,2750.0,Kg,20.0,
1724,2024-04-16,2024-04-01,2024-04-01,Aplikasi Pupuk Rock Phospate,Melamor-Aplikasi Pupuk Rock Phospate_TM,Rock Phospate,B05,2008,TM,Melamor,4,Inti,2415.0,Kg,17.0,
1725,2024-04-16,2024-04-01,2024-04-01,Aplikasi Pupuk Borate,Melamor-Aplikasi Pupuk Borate_TBM,Borate,A12,2022,TBM,Melamor,2,Inti,207.7,Kg,21.0,
1726,2024-04-16,2024-04-01,2024-04-01,Aplikasi Pupuk Borate,Melamor-Aplikasi Pupuk Borate_TM,Borate,A12,2020,TM,Melamor,2,Inti,42.2,Kg,2.0,
1727,2024-04-16,2024-04-01,2024-04-01,Aplikasi Pupuk Borate,Melamor-Aplikasi Pupuk Borate_TM,Borate,A13,2009,TM,Melamor,2,Inti,109.6,Kg,3.5,
1728,2024-04-16,2024-04-01,2024-04-01,Aplikasi Pupuk Borate,Melamor-Aplikasi Pupuk Borate_TM,Borate,A13,2020,TM,Melamor,2,Inti,16.0,Kg,0.5,
1729,2024-04-16,2024-04-01,2024-04-01,Aplikasi Pupuk Borate,Melamor-Aplikasi Pupuk Borate_TBM,Borate,A13,2022,TBM,Melamor,2,Inti,16.0,Kg,0.5,
1730,2024-04-16,2024-04-01,2024-04-01,Aplikasi Pupuk Rock Phospate,Melamor-Aplikasi Pupuk Rock Phospate_TM,Rock Phospate,A25,2020,TM,Melamor,1,Inti,2729.0,Kg,19.0,
1731,2024-04-16,2024-04-01,2024-04-01,Aplikasi Pupuk Rock Phospate,Melamor-Aplikasi Pupuk Rock Phospate_TM,Rock Phospate,A35,2020,TM,Melamor,1,Inti,1135.0,Kg,8.0,
1732,2024-04-16,2024-04-01,2024-04-01,Aplikasi Pupuk NPK 13,Melamor-Aplikasi Pupuk NPK 13_TM,NPK 13,A17,2020,TM,Melamor,1,Plasma,2238.0,Kg,16.0,
1733,2024-04-15,2024-04-01,2024-04-01,Aplikasi Pupuk NPK 13,Melamor-Aplikasi Pupuk NPK 13_TM,NPK 13,A17,2011,TM,Melamor,1,Plasma,1798.0,Kg,16.0,
1734,2024-04-15,2024-04-01,2024-04-01,Aplikasi Pupuk Rock Phospate,Melamor-Aplikasi Pupuk Rock Phospate_TBM,Rock Phospate,A30,2021,TBM,Melamor,1,Plasma,279.0,Kg,8.0,
1735,2024-04-15,2024-04-01,2024-04-01,Aplikasi Pupuk Rock Phospate,Melamor-Aplikasi Pupuk Rock Phospate_TM,Rock Phospate,A30,2011,TM,Melamor,1,Plasma,2285.0,Kg,19.0,
1736,2024-04-17,2024-04-01,2024-04-01,Aplikasi Pupuk Rock Phospate,Tugang-Aplikasi Pupuk Rock Phospate_TM,Rock Phospate,F21,2010,TM,Tugang,2,Inti,363.0,Kg,1.0,
