242,Tugang,1,364.75,46722,2025,Tugang-1-2025,Tugang_1,nov,Tugang_1_nov_2025
243,Tugang,2,347.5667679999999,45560,2025,Tugang-2-2025,Tugang_2,nov,Tugang_2_nov_2025
244,Tugang,3,345.84000000000003,49702,2025,Tugang-3-2025,Tugang_3,nov,Tugang_3_nov_2025
245,Tugang,4,292.176136,40283,2025,Tugang-4-2025,Tugang_4,nov,Tugang_4_nov_2025
246,Tugang,5,234.01,30668,2025,Tugang-5-2025,Tugang_5,nov,Tugang_5_nov_2025
247,Melamor,1,433.0558041958042,60723,2025,Melamor-1-2025,Melamor_1,dec,Melamor_1_dec_2025
248,Melamor,2,394.75000000000006,52773,2025,Melamor-2-2025,Melamor_2,dec,Melamor_2_dec_2025
249,Melamor,3,312.4300000000001,40907,2025,Melamor-3-2025,Melamor_3,dec,Melamor_3_dec_2025
250,Melamor,4,353.52,45992,2025,Melamor-4-2025,Melamor_4,dec,Melamor_4_dec_2025
251,Mulau,1,425.44,54641,2025,Mulau-1-2025,Mulau_1,dec,Mulau_1_dec_2025
252,Mulau,2,346.4800000000001,45378,2025,Mulau-2-2025,Mulau_2,dec,Mulau_2_dec_2025
253,Mulau,3,312.1099999999999,40944,2025,Mulau-3-2025,Mulau_3,dec,Mulau_3_dec_2025
254,Mulau,4,438.62,55325,2025,Mulau-4-2025,Mulau_4,dec,Mulau_4_dec_2025
