id,tahun,no,lab_id,blok,sample_code,jenis_tanah,estate,divisi,tahun_tanam,blok_tt,nitrogen,pospor,kalium,calsium,magnesium,boron,cuprum
40,2021,40,FL 21 - 3226,G07,LSU-007,Mineral ,Tugang,3,2009,G072009,2.820538852504615,0.1694111768246812,1.0958525360555385,0.5105719292390303,0.397075613490931,17.246013875029895,4.703928123378818
41,2021,41,FL 21 - 3227,G08,LSU-008,Mineral ,Tugang,3,2009,G082009,2.6568332329159148,0.174771396445209,1.272107430968259,0.4051530647837654,0.3274506820487159,15.14475783561048,6.670874038855593
42,2021,42,FL 21 - 3228,G06,LSU-009,Mineral ,Tugang,3,2009,G062009,3.0493372914003154,0.189008502795384,1.227985297475003,0.4268042539932212,0.4026540739659956,17.271587195878595,4.773059709402348
43,2021,43,FL 21 - 3229,G21,LSU-010,Mineral ,Tugang,4,2010,G212010,2.67915827031857,0.1715161745417352,1.0870469120728852,0.6666724871132209,0.4131151527287699,15.616574698131611,4.677144552447939
44,2021,44,FL 21 - 3230,G13,LSU-011,Mineral ,Tugang,4,2010,G132010,2.528271576670697,0.1761806224501007,1.3455757416758125,0.4956715297562605,0.2995591275119399,17.51792001461212,6.22605538800523
45,2021,45,FL 21 - 3231,G16,LSU-012,Mineral ,Tugang,4,2009,G162009,2.83360049312612,0.1774852543622511,1.2586820898269506,0.4467211436061277,0.359040919144753,14.56643729007946,5.809934873433277
46,2021,46,FL 21 - 3232,G28,LSU-013,Mineral ,Tugang,4,2010,G282010,2.677245263614596,0.1757170182579789,1.1059894946067457,0.579247337009308,0.3220682010234761,16.424000580419193,3.5978095466416646
47,2021,47,FL 21 - 3233,G24,LSU-014,Mineral ,Tugang,4,2009,G242009,3.06991825896126,0.1660425761761843,0.9366558643744064,0.7413526553011303,0.3433860683584949,16.875458659600053,4.069324515062171
48,2021,48,FL 21 - 3234,G04,LSU-015,Mineral ,Tugang,3,2010,G042010,2.2919213122561657,0.1621544386403347,1.1589112432619235,0.6195977165364128,0.3636436351171286,15.669850817099848,5.217329206996277
49,2021,49,FL 21 - 3235,G10,LSU-016,Mineral ,Tugang,3,2010,G102010,2.234102417012205,0.1578728210704751,1.0819022067679236,0.6386702351385357,0.3445896411185035,13.163119177845214,4.841945961698615
50,2021,50,FL 21 - 3236,G15,LSU-017,Mineral ,Tugang,4,2010,G152010,2.8500269034167336,0.1689411784310462,1.1145334975255852,0.408766548349894,0.2554790927186837,13.763895334923312,5.630328510796432
51,2021,51,FL 21 - 3237,G19,LSU-018,Mineral ,Tugang,4,2009,G192009,2.229760109706189,0.14236518393741,0.8978927770258929,0.5259458021348715,0.2658437842668619,13.27241201796927,3.903125203130936
52,2021,52,FL 21 - 3238,G22,LSU-019,Mineral ,Tugang,4,2010,G222010,2.2429703824359364,0.147516014630799,0.9973702287550932,0.6473414529756639,0.2642554187798452,12.483701005981592,4.409446089507578
53,2021,53,FL 21 - 3239,G23,LSU-020,Mineral ,Tugang,4,2010,G232010,2.125370884569615,0.1607810234488275,1.1738286869285617,0.684340782960852,0.3906054697265136,14.932847107644616,5.274475859540357
54,2021,54,FL 21 - 3240,G05,LSU-021,Mineral ,Tugang,3,2009,G052009,2.796993073918768,0.160107247227701,1.1327513486781358,0.5950684722892707,0.3680736836026981,14.225775580007502,6.778450082709393
55,2021,55,FL 21 - 3241,G11,LSU-022,Mineral ,Tugang,3,2009,G112009,2.747019126920828,0.1741873591809742,1.0954883936195023,0.570659790400333,0.2632594493926501,13.497333115698474,4.103517019900496
56,2021,56,FL 21 - 3242,G17,LSU-023,Mineral ,Tugang,4,2011,G172011,2.908497540925961,0.1854296400641181,0.8855711651800424,0.9365133336571624,0.4128819157720891,16.18238046663752,4.93774388368064
57,2021,57,FL 21 - 3243,G18,LSU-024,Mineral ,Tugang,4,2010,G182010,2.353982832796447,0.1541005190827395,1.0475481933607511,0.6674684645626929,0.2556427530164446,13.29756731495873,4.751536275670392
58,2021,58,FL 21 - 3244,H19,LSU-001,Mineral ,Mulau,1,2009,H192009,2.271795914264333,0.1610618933655141,0.9735834076511382,0.6756999777726309,0.3562850105516044,13.965469473786223,4.716606563479705
59,2021,59,FL 21 - 3245,H18,LSU-002,Mineral ,Mulau,1,2009,H182009,2.198215738051589,0.1600803785306271,0.9704176614039765,0.6097715502141297,0.3153726180427944,14.3976680207858,4.786860135175099
60,2021,60,FL 21 - 3246,H26,LSU-003,Mineral ,Mulau,1,2009,H262009,2.4925369872879024,0.1601567847114874,0.9422259209899552,0.6813488395625089,0.2864207664237045,16.127139231182717,3.978173209507449
61,2021,61,FL 21 - 3247,H02,LSU-004,Mineral ,Tugang,5,2010,H022010,2.414216099236068,0.1578287621197474,0.9378236919003204,0.4767352434337963,0.2383037161882877,16.692124073043917,3.927633788396934
62,2021,62,FL 21 - 3248,H08,LSU-005,Mineral ,Tugang,5,2009,H082009,3.235053997577785,0.1743463235563309,1.0239454790804323,0.652366991884586,0.377424053159423,17.493866963976174,4.530399138097657
63,2021,63,FL 21 - 3249,H09,LSU-006,Mineral ,Tugang,5,2009,H092009,3.226913243627017,0.1664047936293911,1.058696982850956,0.5931428418707271,0.4185639676173807,17.249088771742592,5.114278132427303
64,2021,64,FL 21 - 3250,H04,LSU-007,Mineral ,Tugang,5,2009,H042009,3.274281680559931,0.1968708226110195,0.9761908922556564,0.5719820624728089,0.3943812343127886,16.682147218435052,4.782427675798382
