id,tahun,blok,estate,divisi,tahun_tanam,blok_tt,luas,pokok,lsu,unsur_hara
386,2022,A11,Melamor,2,2020,A112020,0.77,158,0.0,N
387,2023,A11,Melamor,2,2020,A112020,0.77,158,0.0,N
388,2024,A11,Melamor,2,2020,A112020,0.77,158,2.63,N
389,2021,A11,Melamor,2,2020,A112020,0.77,158,0.0,P
390,2022,A11,Melamor,2,2020,A112020,0.77,158,0.0,P
391,2023,A11,Melamor,2,2020,A112020,0.77,158,0.0,P
392,2024,A11,Melamor,2,2020,A112020,0.77,158,0.15,P
393,2021,A11,Melamor,2,2020,A112020,0.77,158,0.0,K
394,2022,A11,Melamor,2,2020,A112020,0.77,158,0.0,K
395,2023,A11,Melamor,2,2020,A112020,0.77,158,0.0,K
396,2024,A11,Melamor,2,2020,A112020,0.77,158,0.76,K
397,2021,A11,Melamor,2,2020,A112020,0.77,158,0.0,Ca
398,2022,A11,Melamor,2,2020,A112020,0.77,158,0.0,Ca
399,2023,A11,Melamor,2,2020,A112020,0.77,158,0.0,Ca
400,2024,A11,Melamor,2,2020,A112020,0.77,158,0.68,Ca
401,2021,A11,Melamor,2,2020,A112020,0.77,158,0.0,Mg
402,2022,A11,Melamor,2,2020,A112020,0.77,158,0.0,Mg
403,2023,A11,Melamor,2,2020,A112020,0.77,158,0.0,Mg
404,2024,A11,Melamor,2,2020,A112020,0.77,158,0.41,Mg
405,2021,A11,Melamor,2,2020,A112020,0.77,158,0.0,B
406,2022,A11,Melamor,2,2020,A112020,0.77,158,0.0,B
407,2023,A11,Melamor,2,2020,A112020,0.77,158,0.0,B
408,2024,A11,Melamor,2,2020,A112020,0.77,158,14.84,B
409,2021,A11,Melamor,2,2020,A112020,0.77,158,0.0,Cu
410,2022,A11,Melamor,2,2020,A112020,0.77,158,0.0,Cu
411,2023,A11,Melamor,2,2020,A112020,0.77,158,0.0,Cu
412,2024,A11,Melamor,2,2020,A112020,0.77,158,6.33,Cu
413,2021,A11,Melamor,2,2020,A112020,0.77,158,0.0,Zn
414,2022,A11,Melamor,2,2020,A112020,0.77,158,0.0,Zn
415,2023,A11,Melamor,2,2020,A112020,0.77,158,0.0,Zn
416,2024,A11,Melamor,2,2020,A112020,0.77,158,16.72,Zn
417,2021,A12,Melamor,2,2008,A122008,30.84,4327,2.56,N
418,2022,A12,Melamor,2,2008,A122008,30.84,4327,1.85,N
419,2023,A12,Melamor,2,2008,A122008,30.84,4327,2.24,N
420,2024,A12,Melamor,2,2008,A122008,30.84,4327,2.31,N
421,2021,A12,Melamor,2,2008,A122008,30.84,4327,0.18,P
422,2022,A12,Melamor,2,2008,A122008,30.84,4327,0.12,P
423,2023,A12,Melamor,2,2008,A122008,30.84,4327,0.15,P
424,2024,A12,Melamor,2,2008,A122008,30.84,4327,0.16,P
425,2021,A12,Melamor,2,2008,A122008,30.84,4327,1.18,K
426,2022,A12,Melamor,2,2008,A122008,30.84,4327,0.95,K
427,2023,A12,Melamor,2,2008,A122008,30.84,4327,1.19,K
428,2024,A12,Melamor,2,2008,A122008,30.84,4327,1.3,K
429,2021,A12,Melamor,2,2008,A122008,30.84,4327,0.43,Ca
430,2022,A12,Melamor,2,2008,A122008,30.84,4327,0.67,Ca
431,2023,A12,Melamor,2,2008,A122008,30.84,4327,0.43,Ca
432,2024,A12,Melamor,2,2008,A122008,30.84,4327,0.46,Ca
433,2021,A12,Melamor,2,2008,A122008,30.84,4327,0.3,Mg
434,2022,A12,Melamor,2,2008,A122008,30.84,4327,0.32,Mg
435,2023,A12,Melamor,2,2008,A122008,30.84,4327,0.29,Mg
436,2024,A12,Melamor,2,2008,A122008,30.84,4327,0.3,Mg
437,2021,A12,Melamor,2,2008,A122008,30.84,4327,13.76,B
438,2022,A12,Melamor,2,2008,A122008,30.84,4327,19.79,B
439,2023,A12,Melamor,2,2008,A122008,30.84,4327,14.6,B
440,2024,A12,Melamor,2,2008,A122008,30.84,4327,6.4,B
441,2021,A12,Melamor,2,2008,A122008,30.84,4327,6.59,Cu
442,2022,A12,Melamor,2,2008,A122008,30.84,4327,0.0,Cu
443,2023,A12,Melamor,2,2008,A122008,30.84,4327,0.0,Cu
444,2024,A12,Melamor,2,2008,A122008,30.84,4327,6.67,Cu
445,2021,A12,Melamor,2,2008,A122008,30.84,4327,0.0,Zn
446,2022,A12,Melamor,2,2008,A122008,30.84,4327,0.0,Zn
447,2023,A12,Melamor,2,2008,A122008,30.84,4327,0.0,Zn
448,2024,A12,Melamor,2,2008,A122008,30.84,4327,16.96,Zn
449,2021,A12,Melamor,2,2020,A122020,2.5,422,0.0,N
450,2022,A12,Melamor,2,2020,A122020,2.5,422,0.0,N
451,2023,A12,Melamor,2,2020,A122020,2.5,422,0.0,N
452,2024,A12,Melamor,2,2020,A122020,2.5,422,2.49,N
453,2021,A12,Melamor,2,2020,A122020,2.5,422,0.0,P
454,2022,A12,Melamor,2,2020,A122020,2.5,422,0.0,P
455,2023,A12,Melamor,2,2020,A122020,2.5,422,0.0,P
456,2024,A12,Melamor,2,2020,A122020,2.5,422,0.17,P
457,2021,A12,Melamor,2,2020,A122020,2.5,422,0.0,K
458,2022,A12,Melamor,2,2020,A122020,2.5,422,0.0,K
459,2023,A12,Melamor,2,2020,A122020,2.5,422,0.0,K
460,2024,A12,Melamor,2,2020,A122020,2.5,422,1.49,K
461,2021,A12,Melamor,2,2020,A122020,2.5,422,0.0,Ca
462,2022,A12,Melamor,2,2020,A122020,2.5,422,0.0,Ca
463,2023,A12,Melamor,2,2020,A122020,2.5,422,0.0,Ca
464,2024,A12,Melamor,2,2020,A122020,2.5,422,0.38,Ca
465,2021,A12,Melamor,2,2020,A122020,2.5,422,0.0,Mg
466,2022,A12,Melamor,2,2020,A122020,2.5,422,0.0,Mg
467,2023,A12,Melamor,2,2020,A122020,2.5,422,0.0,Mg
468,2024,A12,Melamor,2,2020,A122020,2.5,422,0.28,Mg
469,2021,A12,Melamor,2,2020,A122020,2.5,422,0.0,B
470,2022,A12,Melamor,2,2020,A122020,2.5,422,0.0,B
471,2023,A12,Melamor,2,2020,A122020,2.5,422,0.0,B
472,2024,A12,Melamor,2,2020,A122020,2.5,422,11.09,B
473,2021,A12,Melamor,2,2020,A122020,2.5,422,0.0,Cu
474,2022,A12,Melamor,2,2020,A122020,2.5,422,0.0,Cu
475,2023,A12,Melamor,2,2020,A122020,2.5,422,0.0,Cu
476,2024,A12,Melamor,2,2020,A122020,2.5,422,9.24,Cu
477,2021,A12,Melamor,2,2020,A122020,2.5,422,0.0,Zn
478,2022,A12,Melamor,2,2020,A122020,2.5,422,0.0,Zn
479,2023,A12,Melamor,2,2020,A122020,2.5,422,0.0,Zn
480,2024,A12,Melamor,2,2020,A122020,2.5,422,21.98,Zn
481,2021,A13,Melamor,2,2009,A132009,22.07,3096,2.5,N
482,2022,A13,Melamor,2,2009,A132009,22.07,3096,1.71,N
483,2023,A13,Melamor,2,2009,A132009,22.07,3096,2.16,N
484,2024,A13,Melamor,2,2009,A132009,22.07,3096,2.48,N
485,2021,A13,Melamor,2,2009,A132009,22.07,3096,0.18,P
486,2022,A13,Melamor,2,2009,A132009,22.07,3096,0.12,P
487,2023,A13,Melamor,2,2009,A132009,22.07,3096,0.15,P
488,2024,A13,Melamor,2,2009,A132009,22.07,3096,0.16,P
489,2021,A13,Melamor,2,2009,A132009,22.07,3096,1.01,K
490,2022,A13,Melamor,2,2009,A132009,22.07,3096,0.87,K
491,2023,A13,Melamor,2,2009,A132009,22.07,3096,0.99,K
492,2024,A13,Melamor,2,2009,A132009,22.07,3096,1.06,K
493,2021,A13,Melamor,2,2009,A132009,22.07,3096,0.53,Ca
494,2022,A13,Melamor,2,2009,A132009,22.07,3096,0.8,Ca
495,2023,A13,Melamor,2,2009,A132009,22.07,3096,0.49,Ca
496,2024,A13,Melamor,2,2009,A132009,22.07,3096,0.57,Ca
497,2021,A13,Melamor,2,2009,A132009,22.07,3096,0.33,Mg
498,2022,A13,Melamor,2,2009,A132009,22.07,3096,0.38,Mg
499,2023,A13,Melamor,2,2009,A132009,22.07,3096,0.3,Mg
500,2024,A13,Melamor,2,2009,A132009,22.07,3096,0.35,Mg
501,2021,A13,Melamor,2,2009,A132009,22.07,3096,13.62,B
502,2022,A13,Melamor,2,2009,A132009,22.07,3096,16.99,B
503,2023,A13,Melamor,2,2009,A132009,22.07,3096,19.52,B
504,2024,A13,Melamor,2,2009,A132009,22.07,3096,9.11,B
505,2021,A13,Melamor,2,2009,A132009,22.07,3096,5.77,Cu
506,2022,A13,Melamor,2,2009,A132009,22.07,3096,0.0,Cu
507,2023,A13,Melamor,2,2009,A132009,22.07,3096,0.0,Cu
508,2024,A13,Melamor,2,2009,A132009,22.07,3096,7.84,Cu
509,2021,A13,Melamor,2,2009,A132009,22.07,3096,0.0,Zn
510,2022,A13,Melamor,2,2009,A132009,22.07,3096,0.0,Zn
511,2023,A13,Melamor,2,2009,A132009,22.07,3096,0.0,Zn
512,2024,A13,Melamor,2,2009,A132009,22.07,3096,20.14,Zn
513,2021,A13,Melamor,2,2020,A132020,2.51e+16,387,0.0,N
514,2022,A13,Melamor,2,2020,A132020,2.51e+16,387,0.0,N
515,2023,A13,Melamor,2,2020,A132020,2.51e+16,387,0.0,N
516,2024,A13,Melamor,2,2020,A132020,2.51e+16,387,2.62,N
517,2021,A13,Melamor,2,2020,A132020,2.51e+16,387,0.0,P
518,2022,A13,Melamor,2,2020,A132020,2.51e+16,387,0.0,P
519,2023,A13,Melamor,2,2020,A132020,2.51e+16,387,0.0,P
520,2024,A13,Melamor,2,2020,A132020,2.51e+16,387,0.15,P
521,2021,A13,Melamor,2,2020,A132020,2.51e+16,387,0.0,K
522,2022,A13,Melamor,2,2020,A132020,2.51e+16,387,0.0,K
523,2023,A13,Melamor,2,2020,A132020,2.51e+16,387,0.0,K
524,2024,A13,Melamor,2,2020,A132020,2.51e+16,387,0.77,K
525,2021,A13,Melamor,2,2020,A132020,2.51e+16,387,0.0,Ca
526,2022,A13,Melamor,2,2020,A132020,2.51e+16,387,0.0,Ca
527,2023,A13,Melamor,2,2020,A132020,2.51e+16,387,0.0,Ca
528,2024,A13,Melamor,2,2020,A132020,2.51e+16,387,0.54,Ca
529,2021,A13,Melamor,2,2020,A132020,2.51e+16,387,0.0,Mg
530,2022,A13,Melamor,2,2020,A132020,2.51e+16,387,0.0,Mg
531,2023,A13,Melamor,2,2020,A132020,2.51e+16,387,0.0,Mg
532,2024,A13,Melamor,2,2020,A132020,2.51e+16,387,0.52,Mg
533,2021,A13,Melamor,2,2020,A132020,2.51e+16,387,0.0,B
534,2022,A13,Melamor,2,2020,A132020,2.51e+16,387,0.0,B
535,2023,A13,Melamor,2,2020,A132020,2.51e+16,387,0.0,B
536,2024,A13,Melamor,2,2020,A132020,2.51e+16,387,10.76,B
537,2021,A13,Melamor,2,2020,A132020,2.51e+16,387,0.0,Cu
538,2022,A13,Melamor,2,2020,A132020,2.51e+16,387,0.0,Cu
539,2023,A13,Melamor,2,2020,A132020,2.51e+16,387,0.0,Cu
540,2024,A13,Melamor,2,2020,A132020,2.51e+16,387,8.47,Cu
541,2021,A13,Melamor,2,2020,A132020,2.51e+16,387,0.0,Zn
542,2022,A13,Melamor,2,2020,A132020,2.51e+16,387,0.0,Zn
543,2023,A13,Melamor,2,2020,A132020,2.51e+16,387,0.0,Zn
544,2024,A13,Melamor,2,2020,A132020,2.51e+16,387,23.76,Zn
545,2021,A14,Melamor,2,2009,A142009,1.71899999999999e+16,2390,1.97,N
546,2022,A14,Melamor,2,2009,A142009,1.71899999999999e+16,2390,2.32,N
547,2023,A14,Melamor,2,2009,A142009,1.71899999999999e+16,2390,2.09,N
548,2024,A14,Melamor,2,2009,A142009,1.71899999999999e+16,2390,2.49,N
549,2021,A14,Melamor,2,2009,A142009,1.71899999999999e+16,2390,0.18,P
550,2022,A14,Melamor,2,2009,A142009,1.71899999999999e+16,2390,0.16,P
551,2023,A14,Melamor,2,2009,A142009,1.71899999999999e+16,2390,0.15,P
552,2024,A14,Melamor,2,2009,A142009,1.71899999999999e+16,2390,0.16,P
553,2021,A14,Melamor,2,2009,A142009,1.71899999999999e+16,2390,1.25,K
554,2022,A14,Melamor,2,2009,A142009,1.71899999999999e+16,2390,0.92,K
555,2023,A14,Melamor,2,2009,A142009,1.71899999999999e+16,2390,1.15,K
556,2024,A14,Melamor,2,2009,A142009,1.71899999999999e+16,2390,0.92,K
557,2021,A14,Melamor,2,2009,A142009,1.71899999999999e+16,2390,0.92,Ca
558,2022,A14,Melamor,2,2009,A142009,1.71899999999999e+16,2390,0.56,Ca
559,2023,A14,Melamor,2,2009,A142009,1.71899999999999e+16,2390,0.49,Ca
560,2024,A14,Melamor,2,2009,A142009,1.71899999999999e+16,2390,0.56,Ca
561,2021,A14,Melamor,2,2009,A142009,1.71899999999999e+16,2390,0.31,Mg
562,2022,A14,Melamor,2,2009,A142009,1.71899999999999e+16,2390,0.32,Mg
563,2023,A14,Melamor,2,2009,A142009,1.71899999999999e+16,2390,0.3,Mg
564,2024,A14,Melamor,2,2009,A142009,1.71899999999999e+16,2390,0.34,Mg
565,2021,A14,Melamor,2,2009,A142009,1.71899999999999e+16,2390,9.48,B
566,2022,A14,Melamor,2,2009,A142009,1.71899999999999e+16,2390,13.64,B
567,2023,A14,Melamor,2,2009,A142009,1.71899999999999e+16,2390,17.82,B
568,2024,A14,Melamor,2,2009,A142009,1.71899999999999e+16,2390,10.56,B
569,2021,A14,Melamor,2,2009,A142009,1.71899999999999e+16,2390,4.64,Cu
570,2022,A14,Melamor,2,2009,A142009,1.71899999999999e+16,2390,0.0,Cu
571,2023,A14,Melamor,2,2009,A142009,1.71899999999999e+16,2390,0.0,Cu
572,2024,A14,Melamor,2,2009,A142009,1.71899999999999e+16,2390,8.23,Cu
573,2021,A14,Melamor,2,2009,A142009,1.71899999999999e+16,2390,0.0,Zn
574,2022,A14,Melamor,2,2009,A142009,1.71899999999999e+16,2390,0.0,Zn
575,2023,A14,Melamor,2,2009,A142009,1.71899999999999e+16,2390,0.0,Zn
576,2024,A14,Melamor,2,2009,A142009,1.71899999999999e+16,2390,16.71,Zn
577,2021,A15,Melamor,2,2009,A152009,22.68,3217,2.75,N
578,2022,A15,Melamor,2,2009,A152009,22.68,3217,2.54,N
579,2023,A15,Melamor,2,2009,A152009,22.68,3217,2.06,N
580,2024,A15,Melamor,2,2009,A152009,22.68,3217,2.63,N
581,2021,A15,Melamor,2,2009,A152009,22.68,3217,0.18,P
582,2022,A15,Melamor,2,2009,A152009,22.68,3217,0.16,P
583,2023,A15,Melamor,2,2009,A152009,22.68,3217,0.15,P
584,2024,A15,Melamor,2,2009,A152009,22.68,3217,0.15,P
585,2021,A15,Melamor,2,2009,A152009,22.68,3217,0.93,K
586,2022,A15,Melamor,2,2009,A152009,22.68,3217,1.08,K
587,2023,A15,Melamor,2,2009,A152009,22.68,3217,0.93,K
588,2024,A15,Melamor,2,2009,A152009,22.68,3217,0.7,K
589,2021,A15,Melamor,2,2009,A152009,22.68,3217,0.65,Ca
590,2022,A15,Melamor,2,2009,A152009,22.68,3217,0.44,Ca
591,2023,A15,Melamor,2,2009,A152009,22.68,3217,0.53,Ca
592,2024,A15,Melamor,2,2009,A152009,22.68,3217,0.48,Ca
593,2021,A15,Melamor,2,2009,A152009,22.68,3217,0.32,Mg
594,2022,A15,Melamor,2,2009,A152009,22.68,3217,0.3,Mg
595,2023,A15,Melamor,2,2009,A152009,22.68,3217,0.37,Mg
596,2024,A15,Melamor,2,2009,A152009,22.68,3217,0.29,Mg
597,2021,A15,Melamor,2,2009,A152009,22.68,3217,16.62,B
598,2022,A15,Melamor,2,2009,A152009,22.68,3217,15.32,B
599,2023,A15,Melamor,2,2009,A152009,22.68,3217,19.43,B
600,2024,A15,Melamor,2,2009,A152009,22.68,3217,13.81,B
601,2021,A15,Melamor,2,2009,A152009,22.68,3217,4.76,Cu
602,2022,A15,Melamor,2,2009,A152009,22.68,3217,0.0,Cu
603,2023,A15,Melamor,2,2009,A152009,22.68,3217,0.0,Cu
604,2024,A15,Melamor,2,2009,A152009,22.68,3217,4.55,Cu
605,2021,A15,Melamor,2,2009,A152009,22.68,3217,0.0,Zn
606,2022,A15,Melamor,2,2009,A152009,22.68,3217,0.0,Zn
607,2023,A15,Melamor,2,2009,A152009,22.68,3217,0.0,Zn
608,2024,A15,Melamor,2,2009,A152009,22.68,3217,17.49,Zn
609,2021,A17,Melamor,1,2011,A172011,2638706293706290.0,3419,2.53,N
610,2022,A17,Melamor,1,2011,A172011,2638706293706290.0,3419,2.06,N
611,2023,A17,Melamor,1,2011,A172011,2638706293706290.0,3419,2.39,N
612,2024,A17,Melamor,1,2011,A172011,2638706293706290.0,3419,2.73,N
613,2021,A17,Melamor,1,2011,A172011,2638706293706290.0,3419,0.16,P
614,2022,A17,Melamor,1,2011,A172011,2638706293706290.0,3419,0.14,P
615,2023,A17,Melamor,1,2011,A172011,2638706293706290.0,3419,0.16,P
616,2024,A17,Melamor,1,2011,A172011,2638706293706290.0,3419,0.16,P
617,2021,A17,Melamor,1,2011,A172011,2638706293706290.0,3419,1.13,K
618,2022,A17,Melamor,1,2011,A172011,2638706293706290.0,3419,0.92,K
619,2023,A17,Melamor,1,2011,A172011,2638706293706290.0,3419,0.81,K
620,2024,A17,Melamor,1,2011,A172011,2638706293706290.0,3419,1.22,K
621,2021,A17,Melamor,1,2011,A172011,2638706293706290.0,3419,0.47,Ca
622,2022,A17,Melamor,1,2011,A172011,2638706293706290.0,3419,0.5,Ca
623,2023,A17,Melamor,1,2011,A172011,2638706293706290.0,3419,0.75,Ca
624,2024,A17,Melamor,1,2011,A172011,2638706293706290.0,3419,0.43,Ca
625,2021,A17,Melamor,1,2011,A172011,2638706293706290.0,3419,0.28,Mg
626,2022,A17,Melamor,1,2011,A172011,2638706293706290.0,3419,0.33,Mg
627,2023,A17,Melamor,1,2011,A172011,2638706293706290.0,3419,0.47,Mg
628,2024,A17,Melamor,1,2011,A172011,2638706293706290.0,3419,0.24,Mg
629,2021,A17,Melamor,1,2011,A172011,2638706293706290.0,3419,13.2,B
630,2022,A17,Melamor,1,2011,A172011,2638706293706290.0,3419,13.12,B
631,2023,A17,Melamor,1,2011,A172011,2638706293706290.0,3419,16.33,B
632,2024,A17,Melamor,1,2011,A172011,2638706293706290.0,3419,13.53,B
633,2021,A17,Melamor,1,2011,A172011,2638706293706290.0,3419,6.82,Cu
634,2022,A17,Melamor,1,2011,A172011,2638706293706290.0,3419,0.0,Cu
635,2023,A17,Melamor,1,2011,A172011,2638706293706290.0,3419,0.0,Cu
636,2024,A17,Melamor,1,2011,A172011,2638706293706290.0,3419,5.72,Cu
637,2021,A17,Melamor,1,2011,A172011,2638706293706290.0,3419,0.0,Zn
638,2022,A17,Melamor,1,2011,A172011,2638706293706290.0,3419,0.0,Zn
639,2023,A17,Melamor,1,2011,A172011,2638706293706290.0,3419,0.0,Zn
640,2024,A17,Melamor,1,2011,A172011,2638706293706290.0,3419,26.34,Zn
641,2021,A17,Melamor,1,2020,A172020,7.85293706293706e+16,1119,0.0,N
642,2022,A17,Melamor,1,2020,A172020,7.85293706293706e+16,1119,0.0,N
643,2023,A17,Melamor,1,2020,A172020,7.85293706293706e+16,1119,0.0,N
644,2024,A17,Melamor,1,2020,A172020,7.85293706293706e+16,1119,2.95,N
645,2021,A17,Melamor,1,2020,A172020,7.85293706293706e+16,1119,0.0,P
646,2022,A17,Melamor,1,2020,A172020,7.85293706293706e+16,1119,0.0,P
647,2023,A17,Melamor,1,2020,A172020,7.85293706293706e+16,1119,0.0,P
648,2024,A17,Melamor,1,2020,A172020,7.85293706293706e+16,1119,0.18,P
649,2021,A17,Melamor,1,2020,A172020,7.85293706293706e+16,1119,0.0,K
650,2022,A17,Melamor,1,2020,A172020,7.85293706293706e+16,1119,0.0,K
651,2023,A17,Melamor,1,2020,A172020,7.85293706293706e+16,1119,0.0,K
652,2024,A17,Melamor,1,2020,A172020,7.85293706293706e+16,1119,1.26,K
653,2021,A17,Melamor,1,2020,A172020,7.85293706293706e+16,1119,0.0,Ca
654,2022,A17,Melamor,1,2020,A172020,7.85293706293706e+16,1119,0.0,Ca
655,2023,A17,Melamor,1,2020,A172020,7.85293706293706e+16,1119,0.0,Ca
656,2024,A17,Melamor,1,2020,A172020,7.85293706293706e+16,1119,0.47,Ca
657,2021,A17,Melamor,1,2020,A172020,7.85293706293706e+16,1119,0.0,Mg
658,2022,A17,Melamor,1,2020,A172020,7.85293706293706e+16,1119,0.0,Mg
659,2023,A17,Melamor,1,2020,A172020,7.85293706293706e+16,1119,0.0,Mg
660,2024,A17,Melamor,1,2020,A172020,7.85293706293706e+16,1119,0.34,Mg
661,2021,A17,Melamor,1,2020,A172020,7.85293706293706e+16,1119,0.0,B
662,2022,A17,Melamor,1,2020,A172020,7.85293706293706e+16,1119,0.0,B
663,2023,A17,Melamor,1,2020,A172020,7.85293706293706e+16,1119,0.0,B
664,2024,A17,Melamor,1,2020,A172020,7.85293706293706e+16,1119,14.82,B
665,2021,A17,Melamor,1,2020,A172020,7.85293706293706e+16,1119,0.0,Cu
666,2022,A17,Melamor,1,2020,A172020,7.85293706293706e+16,1119,0.0,Cu
667,2023,A17,Melamor,1,2020,A172020,7.85293706293706e+16,1119,0.0,Cu
668,2024,A17,Melamor,1,2020,A172020,7.85293706293706e+16,1119,6.35,Cu
669,2021,A17,Melamor,1,2020,A172020,7.85293706293706e+16,1119,0.0,Zn
670,2022,A17,Melamor,1,2020,A172020,7.85293706293706e+16,1119,0.0,Zn
671,2023,A17,Melamor,1,2020,A172020,7.85293706293706e+16,1119,0.0,Zn
672,2024,A17,Melamor,1,2020,A172020,7.85293706293706e+16,1119,20.78,Zn
673,2021,A18,Melamor,2,2010,A182010,5629999999999990.0,776,2.46,N
674,2022,A18,Melamor,2,2010,A182010,5629999999999990.0,776,2.19,N
675,2023,A18,Melamor,2,2010,A182010,5629999999999990.0,776,0.0,N
676,2024,A18,Melamor,2,2010,A182010,5629999999999990.0,776,2.77,N
677,2021,A18,Melamor,2,2010,A182010,5629999999999990.0,776,0.17,P
678,2022,A18,Melamor,2,2010,A182010,5629999999999990.0,776,0.16,P
679,2023,A18,Melamor,2,2010,A182010,5629999999999990.0,776,0.0,P
680,2024,A18,Melamor,2,2010,A182010,5629999999999990.0,776,0.15,P
681,2021,A18,Melamor,2,2010,A182010,5629999999999990.0,776,0.87,K
682,2022,A18,Melamor,2,2010,A182010,5629999999999990.0,776,0.92,K
683,2023,A18,Melamor,2,2010,A182010,5629999999999990.0,776,0.0,K
684,2024,A18,Melamor,2,2010,A182010,5629999999999990.0,776,0.88,K
685,2021,A18,Melamor,2,2010,A182010,5629999999999990.0,776,0.59,Ca
686,2022,A18,Melamor,2,2010,A182010,5629999999999990.0,776,0.5,Ca
687,2023,A18,Melamor,2,2010,A182010,5629999999999990.0,776,0.0,Ca
688,2024,A18,Melamor,2,2010,A182010,5629999999999990.0,776,0.51,Ca
689,2021,A18,Melamor,2,2010,A182010,5629999999999990.0,776,0.22,Mg
690,2022,A18,Melamor,2,2010,A182010,5629999999999990.0,776,0.3,Mg
691,2023,A18,Melamor,2,2010,A182010,5629999999999990.0,776,0.0,Mg
692,2024,A18,Melamor,2,2010,A182010,5629999999999990.0,776,0.3,Mg
693,2021,A18,Melamor,2,2010,A182010,5629999999999990.0,776,14.41,B
694,2022,A18,Melamor,2,2010,A182010,5629999999999990.0,776,11.72,B
695,2023,A18,Melamor,2,2010,A182010,5629999999999990.0,776,0.0,B
696,2024,A18,Melamor,2,2010,A182010,5629999999999990.0,776,14.52,B
697,2021,A18,Melamor,2,2010,A182010,5629999999999990.0,776,105.34,Cu
698,2022,A18,Melamor,2,2010,A182010,5629999999999990.0,776,0.0,Cu
699,2023,A18,Melamor,2,2010,A182010,5629999999999990.0,776,0.0,Cu
700,2024,A18,Melamor,2,2010,A182010,5629999999999990.0,776,4.06,Cu
701,2021,A18,Melamor,2,2010,A182010,5629999999999990.0,776,0.0,Zn
702,2022,A18,Melamor,2,2010,A182010,5629999999999990.0,776,0.0,Zn
703,2023,A18,Melamor,2,2010,A182010,5629999999999990.0,776,0.0,Zn
704,2024,A18,Melamor,2,2010,A182010,5629999999999990.0,776,13.54,Zn
705,2021,A18,Melamor,2,2020,A182020,1.68e+16,230,0.0,N
706,2022,A18,Melamor,2,2020,A182020,1.68e+16,230,0.0,N
707,2023,A18,Melamor,2,2020,A182020,1.68e+16,230,0.0,N
708,2024,A18,Melamor,2,2020,A182020,1.68e+16,230,2.14,N
709,2021,A18,Melamor,2,2020,A182020,1.68e+16,230,0.0,P
710,2022,A18,Melamor,2,2020,A182020,1.68e+16,230,0.0,P
711,2023,A18,Melamor,2,2020,A182020,1.68e+16,230,0.0,P
712,2024,A18,Melamor,2,2020,A182020,1.68e+16,230,0.14,P
713,2021,A18,Melamor,2,2020,A182020,1.68e+16,230,0.0,K
714,2022,A18,Melamor,2,2020,A182020,1.68e+16,230,0.0,K
715,2023,A18,Melamor,2,2020,A182020,1.68e+16,230,0.0,K
716,2024,A18,Melamor,2,2020,A182020,1.68e+16,230,0.55,K
717,2021,A18,Melamor,2,2020,A182020,1.68e+16,230,0.0,Ca
718,2022,A18,Melamor,2,2020,A182020,1.68e+16,230,0.0,Ca
719,2023,A18,Melamor,2,2020,A182020,1.68e+16,230,0.0,Ca
720,2024,A18,Melamor,2,2020,A182020,1.68e+16,230,0.48,Ca
721,2021,A18,Melamor,2,2020,A182020,1.68e+16,230,0.0,Mg
722,2022,A18,Melamor,2,2020,A182020,1.68e+16,230,0.0,Mg
723,2023,A18,Melamor,2,2020,A182020,1.68e+16,230,0.0,Mg
724,2024,A18,Melamor,2,2020,A182020,1.68e+16,230,0.48,Mg
725,2021,A18,Melamor,2,2020,A182020,1.68e+16,230,0.0,B
726,2022,A18,Melamor,2,2020,A182020,1.68e+16,230,0.0,B
727,2023,A18,Melamor,2,2020,A182020,1.68e+16,230,0.0,B
728,2024,A18,Melamor,2,2020,A182020,1.68e+16,230,9.39,B
729,2021,A18,Melamor,2,2020,A182020,1.68e+16,230,0.0,Cu
730,2022,A18,Melamor,2,2020,A182020,1.68e+16,230,0.0,Cu
731,2023,A18,Melamor,2,2020,A182020,1.68e+16,230,0.0,Cu
732,2024,A18,Melamor,2,2020,A182020,1.68e+16,230,6.2,Cu
733,2021,A18,Melamor,2,2020,A182020,1.68e+16,230,0.0,Zn
734,2022,A18,Melamor,2,2020,A182020,1.68e+16,230,0.0,Zn
735,2023,A18,Melamor,2,2020,A182020,1.68e+16,230,0.0,Zn
736,2024,A18,Melamor,2,2020,A182020,1.68e+16,230,16.26,Zn
737,2021,A19,Melamor,2,2009,A192009,21.28,2655,2.57,N
738,2022,A19,Melamor,2,2009,A192009,21.28,2655,2.06,N
739,2023,A19,Melamor,2,2009,A192009,21.28,2655,2.35,N
740,2024,A19,Melamor,2,2009,A192009,21.28,2655,2.46,N
741,2021,A19,Melamor,2,2009,A192009,21.28,2655,0.17,P
742,2022,A19,Melamor,2,2009,A192009,21.28,2655,0.14,P
743,2023,A19,Melamor,2,2009,A192009,21.28,2655,0.16,P
744,2024,A19,Melamor,2,2009,A192009,21.28,2655,0.16,P
745,2021,A19,Melamor,2,2009,A192009,21.28,2655,1.17,K
746,2022,A19,Melamor,2,2009,A192009,21.28,2655,0.58,K
747,2023,A19,Melamor,2,2009,A192009,21.28,2655,1.09,K
748,2024,A19,Melamor,2,2009,A192009,21.28,2655,0.94,K
749,2021,A19,Melamor,2,2009,A192009,21.28,2655,0.44,Ca
750,2022,A19,Melamor,2,2009,A192009,21.28,2655,0.69,Ca
